# time (s)    L (erg/s)   R_phot (cm)
1.743538732303027427E+04  3.19256583282710E+35  1.00814877484174E+06
1.743907472140697064E+04  3.20731516686571E+35  1.00813624196286E+06
1.744415101839008275E+04  3.22449312292105E+35  1.00812062960559E+06
1.744967569507774533E+04  3.14478526924947E+35  1.00826272793841E+06
1.745091089061737512E+04  3.12418047364142E+35  1.00825568942313E+06
1.745247738961084178E+04  3.11136312996887E+35  1.00824587043797E+06
1.745425713359983638E+04  3.11075957727314E+35  1.00823475545570E+06
1.745626938222986428E+04  3.11880187732236E+35  1.00822278025462E+06
1.745820651394462038E+04  3.13014057032823E+35  1.00821198040820E+06
1.746012541018061893E+04  3.14252229754046E+35  1.00820196528573E+06
1.746208413815085441E+04  3.15521495421598E+35  1.00819239236267E+06
1.746414436109379312E+04  3.16804509322919E+35  1.00818296467957E+06
1.746641245330345555E+04  3.18121705818692E+35  1.00817327041928E+06
1.746892782194420943E+04  3.19465816703225E+35  1.00816325204421E+06
1.747181470896657993E+04  3.20865494612426E+35  1.00815257371257E+06
1.747549984698195476E+04  3.22436454185135E+35  1.00814003405249E+06
1.748056881122669802E+04  3.24279480654646E+35  1.00812442698201E+06
1.748608584779078956E+04  3.16391301502698E+35  1.00826656758336E+06
1.748731539716787665E+04  3.14361600143431E+35  1.00825954944358E+06
1.748887806342173644E+04  3.13113799397479E+35  1.00824973900668E+06
1.749065282638433928E+04  3.13092396719845E+35  1.00823863689523E+06
1.749263955766235813E+04  3.13929455156697E+35  1.00822678841517E+06
1.749456136830457035E+04  3.15095488984563E+35  1.00821604785615E+06
1.749644969671351282E+04  3.16359236961476E+35  1.00820615292774E+06
1.749843423345273914E+04  3.17687769056136E+35  1.00819642356490E+06
1.750051360454439782E+04  3.19026626829134E+35  1.00818689005971E+06
1.750276257301619989E+04  3.20382722899259E+35  1.00817725745691E+06
1.750526318702006029E+04  3.21772946878794E+35  1.00816727420539E+06
1.750813822117344171E+04  3.23229231952909E+35  1.00815661287517E+06
1.751182258589280536E+04  3.24878700001352E+35  1.00814404574186E+06
1.751688140056345583E+04  3.26826993567126E+35  1.00812843556599E+06
1.752238821439477397E+04  3.18987161747270E+35  1.00827067127428E+06
1.752361017490692757E+04  3.16984254069999E+35  1.00826367798567E+06
1.752516706858600082E+04  3.15766165236931E+35  1.00825387940824E+06
1.752693673873548687E+04  3.15781038762871E+35  1.00824278050755E+06
1.752889259123470401E+04  3.16646109285960E+35  1.00823108004208E+06
1.753079310560406884E+04  3.17840529645277E+35  1.00822041778190E+06
1.753265943128718209E+04  3.19131709584114E+35  1.00821059510659E+06
1.753462192978585153E+04  3.20490846603505E+35  1.00820092614218E+06
1.753668359935133049E+04  3.21866585386247E+35  1.00819142356321E+06
1.753891637853381326E+04  3.23265303933089E+35  1.00818180814636E+06
1.754140181226404457E+04  3.24705255173111E+35  1.00817183082020E+06
1.754426543945250523E+04  3.26222199601651E+35  1.00816115417445E+06
1.754795560907577237E+04  3.27957634546573E+35  1.00814850466278E+06
1.755299329528920498E+04  3.30013668756296E+35  1.00813288871465E+06
1.755847930172233100E+04  3.22250507151701E+35  1.00827513877994E+06
1.755969029031325044E+04  3.20282327983188E+35  1.00826817216548E+06
1.756123808213508528E+04  3.19097986693828E+35  1.00825838728981E+06
1.756300224688590970E+04  3.19151939328695E+35  1.00824727535319E+06
1.756492352987113554E+04  3.20045037452711E+35  1.00823572839844E+06
1.756679679162889079E+04  3.21266958400031E+35  1.00822515937494E+06
1.756864866731526490E+04  3.22590693781069E+35  1.00821536163365E+06
1.757054402282594310E+04  3.23953082335335E+35  1.00820595807210E+06
1.757253743079195920E+04  3.25339102413817E+35  1.00819668394128E+06
1.757475935815579214E+04  3.26789250790667E+35  1.00818702418182E+06
1.757723022601876437E+04  3.28286744781340E+35  1.00817701409540E+06
1.758008721374686138E+04  3.29874204824848E+35  1.00816626908910E+06
1.758378800434434379E+04  3.31707363992283E+35  1.00815348349362E+06
1.758879230049416583E+04  3.33878818375488E+35  1.00813785801543E+06
1.759424496839846688E+04  3.26233266698110E+35  1.00828001718733E+06
1.759544143148439252E+04  3.24307133582401E+35  1.00827308406512E+06
1.759697673668096468E+04  3.23161767051561E+35  1.00826331065590E+06
1.759873597711307957E+04  3.23260844177660E+35  1.00825215817545E+06
1.760061841686630578E+04  3.24183296448208E+35  1.00824077353276E+06
1.760244926056729309E+04  3.25425401426196E+35  1.00823036478036E+06
1.760427122681995752E+04  3.26778599292499E+35  1.00822063937061E+06
1.760618067036510183E+04  3.28201502014642E+35  1.00821108880680E+06
1.760819605311734631E+04  3.29653275898655E+35  1.00820165107856E+06
1.761038819094621795E+04  3.31142710642509E+35  1.00819205733403E+06
1.761283732264592254E+04  3.32690316767120E+35  1.00818206634128E+06
1.761568573783475586E+04  3.34345433558334E+35  1.00817128105939E+06
1.761938233233116262E+04  3.36270375609222E+35  1.00815842877230E+06
1.762436240395566711E+04  3.38559781506896E+35  1.00814278651497E+06
1.762979028337482305E+04  3.30962669690443E+35  1.00828504845086E+06
1.763097258841877920E+04  3.29068492127786E+35  1.00827815560031E+06
1.763250561040973844E+04  3.27948438751510E+35  1.00826832451965E+06
1.763426304589190477E+04  3.28064379569148E+35  1.00825710429898E+06
1.763609864749732878E+04  3.28950377024572E+35  1.00824591712534E+06
1.763790510406675094E+04  3.30144254702930E+35  1.00823555407965E+06
1.763972146730597888E+04  3.31451391969134E+35  1.00822577256547E+06
1.764159704557583973E+04  3.32806947384586E+35  1.00821629940053E+06
1.764358622169946466E+04  3.34197626306522E+35  1.00820688621708E+06
1.764575794523731747E+04  3.35634382748804E+35  1.00819727863323E+06
1.764819322725291568E+04  3.37138955531003E+35  1.00818723664801E+06
1.765105633547207253E+04  3.38771344163550E+35  1.00817628780295E+06
1.765476912754705336E+04  3.40683404670152E+35  1.00816326537393E+06
1.765972064148215577E+04  3.42960370765920E+35  1.00814759102017E+06
1.766512214642889739E+04  3.35321462435533E+35  1.00828994527541E+06
1.766629118677932638E+04  3.33438257904481E+35  1.00828307877730E+06
1.766781186769098349E+04  3.32335717842904E+35  1.00827327267622E+06
1.766956059375277255E+04  3.32502700564189E+35  1.00826205071595E+06
1.767134761590627022E+04  3.33450775812052E+35  1.00825109954420E+06
1.767311870606099910E+04  3.34728753745451E+35  1.00824087527850E+06
1.767490320668576533E+04  3.36135187119845E+35  1.00823119982543E+06
1.767674927452622433E+04  3.37600681037061E+35  1.00822180869125E+06
1.767871100499264867E+04  3.39110004125600E+35  1.00821245677130E+06
1.768085800547851977E+04  3.40675731627702E+35  1.00820288708115E+06
1.768327020541028833E+04  3.42320950941219E+35  1.00819286500016E+06
1.768613145309731408E+04  3.44122623353308E+35  1.00818184545599E+06
1.768984672839433188E+04  3.46242393505851E+35  1.00816873082046E+06
1.769476828919808759E+04  3.48763820924145E+35  1.00815305752884E+06
1.770013912513104151E+04  3.51306343428528E+35  1.00813771722866E+06
1.770609514045689139E+04  3.40783647626152E+35  1.00828799973435E+06
1.770735745232117188E+04  3.38545050933763E+35  1.00828128397308E+06
1.770896446439649299E+04  3.37381661352399E+35  1.00827164793863E+06
1.771080302131794087E+04  3.37697917904336E+35  1.00826054198408E+06
1.771253581754403785E+04  3.38772208738871E+35  1.00825047187737E+06
1.771424654932029807E+04  3.40163117992189E+35  1.00824102883853E+06
1.771596720435576208E+04  3.41680183053236E+35  1.00823204239290E+06
1.771778036363853244E+04  3.43283829151966E+35  1.00822311282492E+06
1.771971028790299533E+04  3.44938403994835E+35  1.00821416783539E+06
1.772183688380664898E+04  3.46667056919605E+35  1.00820491951930E+06
1.772424213778331614E+04  3.48498724969101E+35  1.00819514047079E+06
1.772714663720888711E+04  3.50540555551887E+35  1.00818417633842E+06
1.773098320240162502E+04  3.52986537770234E+35  1.00817089977483E+06
1.773598362766803984E+04  3.55867499435414E+35  1.00815528736074E+06
1.774144713190892435E+04  3.47999466758479E+35  1.00829960619588E+06
1.774260500072319337E+04  3.46174925396112E+35  1.00829284879588E+06
1.774412790866582873E+04  3.45213355451573E+35  1.00828306680645E+06
1.774589009609605273E+04  3.45610963343360E+35  1.00827178163176E+06
1.774756542359112063E+04  3.46716872314516E+35  1.00826152466320E+06
1.774919991111116178E+04  3.48111843611933E+35  1.00825203424066E+06
1.775090609139023945E+04  3.49684498397469E+35  1.00824269718509E+06
1.775267983255080617E+04  3.51333028834155E+35  1.00823356795507E+06
1.775458106386552754E+04  3.53050043931919E+35  1.00822438341985E+06
1.775668118971454169E+04  3.54856081822463E+35  1.00821489040765E+06
1.775902835945448533E+04  3.56762276110152E+35  1.00820498999137E+06
1.776193729019603416E+04  3.58951900280678E+35  1.00819363169394E+06
1.776584831377492446E+04  3.61644039163184E+35  1.00817969973115E+06
1.777072305708461863E+04  3.64738661991308E+35  1.00816408255891E+06
1.777606670731063423E+04  3.57371324991438E+35  1.00830753344309E+06
1.777718684478356590E+04  3.55671018660297E+35  1.00830083091287E+06
1.777868405812717901E+04  3.54818283963798E+35  1.00829098844387E+06
1.778036799215162318E+04  3.55293787384983E+35  1.00827998536379E+06
1.778196763612633367E+04  3.56446992883905E+35  1.00826997657481E+06
1.778357950104943666E+04  3.57924748814356E+35  1.00826042634610E+06
1.778522047444072086E+04  3.59550254183655E+35  1.00825125536000E+06
1.778693786683292274E+04  3.61267428815038E+35  1.00824222182623E+06
1.778878777146548964E+04  3.63072941293684E+35  1.00823308589720E+06
1.779083795123273740E+04  3.64988580934956E+35  1.00822361211359E+06
1.779315233713406269E+04  3.67042302001820E+35  1.00821363729655E+06
1.779607868836168564E+04  3.69463282555943E+35  1.00820198527800E+06
1.780004238216648446E+04  3.72493856652793E+35  1.00818763267133E+06
1.780484750382692073E+04  3.75940956215206E+35  1.00817202025636E+06
1.781012638941658588E+04  3.68874889070639E+35  1.00831552120550E+06
1.781121739702263949E+04  3.67289549726113E+35  1.00830887629803E+06
1.781270059695871896E+04  3.66564008092162E+35  1.00829900608258E+06
1.781428159759980917E+04  3.67140981237924E+35  1.00828852249859E+06
1.781579971580408164E+04  3.68374920862640E+35  1.00827886575101E+06
1.781733865701242030E+04  3.69943069542578E+35  1.00826957789257E+06
1.781891361803970722E+04  3.71674542396495E+35  1.00826059916534E+06
1.782057134863959072E+04  3.73518587000701E+35  1.00825169614540E+06
1.782236780447177080E+04  3.75477965240030E+35  1.00824263371813E+06
1.782437047916791562E+04  3.77582974288766E+35  1.00823317915434E+06
1.782667735641096078E+04  3.79898570477617E+35  1.00822303346350E+06
1.782963021401183869E+04  3.82685822902586E+35  1.00821106317457E+06
1.783374412216896235E+04  3.86219737431948E+35  1.00819594035624E+06
1.783848587182868141E+04  3.90024984164207E+35  1.00818034066127E+06
1.784371458815290316E+04  3.94022260979041E+35  1.00816495914298E+06
1.784429425470913702E+04  3.95584463579519E+35  1.00834819635037E+06
1.784453659017964310E+04  3.94221095108616E+35  1.00834912511196E+06
1.784501883776594696E+04  3.90604709799058E+35  1.00834962328636E+06
1.784566132612076035E+04  3.86024040493107E+35  1.00834808979876E+06
1.784628488053278852E+04  3.82460902500401E+35  1.00834520126906E+06
1.784693203746752260E+04  3.79811573853627E+35  1.00834135168278E+06
1.784765161767320024E+04  3.77993814987022E+35  1.00833644074812E+06
1.784845933965571749E+04  3.77048798389457E+35  1.00833050692855E+06
1.784937551902977066E+04  3.76909619759383E+35  1.00832366639847E+06
1.785044815722346175E+04  3.77508945014112E+35  1.00831572106138E+06
1.785173963941060720E+04  3.78816249967808E+35  1.00830643779450E+06
1.785314005117322813E+04  3.80586962831601E+35  1.00829680017160E+06
1.785453584768543078E+04  3.82503846472093E+35  1.00828771252411E+06
1.785594591236471388E+04  3.84482011471224E+35  1.00827903299764E+06
1.785740810258610873E+04  3.86516305669456E+35  1.00827053551606E+06
1.785894675283386096E+04  3.88606500320341E+35  1.00826210283642E+06
1.786061357696343111E+04  3.90795172566142E+35  1.00825350638801E+06
1.786247330414461248E+04  3.93142814605529E+35  1.00824451066033E+06
1.786461292426519867E+04  3.95733595788041E+35  1.00823484676395E+06
1.786734507191981902E+04  3.98883083984255E+35  1.00822344484882E+06
1.787114165338443127E+04  4.03049055174369E+35  1.00820906893646E+06
1.787575252064318556E+04  4.07983992512284E+35  1.00819347263210E+06
1.788081958215183477E+04  4.13366540353145E+35  1.00817821801847E+06
1.788138191696314607E+04  4.15088277017458E+35  1.00836065268324E+06
1.788163649346684906E+04  4.13698940027082E+35  1.00836157231732E+06
1.788214310070921420E+04  4.09972545071984E+35  1.00836180683722E+06
1.788271164684980249E+04  4.05988981933415E+35  1.00836029388348E+06
1.788328101085667731E+04  4.02776126440277E+35  1.00835756915947E+06
1.788388254762036013E+04  4.00375179079104E+35  1.00835386557103E+06
1.788454088106949712E+04  3.98790547790784E+35  1.00834926758613E+06
1.788527921213057562E+04  3.98008729541068E+35  1.00834378347536E+06
1.788612534408192732E+04  3.98006886468379E+35  1.00833734365219E+06
1.788712897587376210E+04  3.98793770693899E+35  1.00832971680976E+06
1.788834117298519413E+04  4.00363583027433E+35  1.00832076616983E+06
1.788960908581028343E+04  4.02364950604955E+35  1.00831179194962E+06
1.789088027480154778E+04  4.04545134356548E+35  1.00830323812928E+06
1.789217073702946800E+04  4.06838365441157E+35  1.00829498186283E+06
1.789351426136103692E+04  4.09233838986619E+35  1.00828685950974E+06
1.789493508415911492E+04  4.11736059131739E+35  1.00827875001925E+06
1.789648347597070824E+04  4.14407385238527E+35  1.00827042802208E+06
1.789821917370986193E+04  4.17329925416620E+35  1.00826167839344E+06
1.790023536100157799E+04  4.20643220502622E+35  1.00825219563624E+06
1.790284729752602652E+04  4.24824576411440E+35  1.00824087329000E+06
1.790652273357614831E+04  4.30608195025402E+35  1.00822649000548E+06
1.791096368511700348E+04  4.37689144427942E+35  1.00821108014220E+06
1.791585228032872692E+04  4.45771384090144E+35  1.00819612356332E+06
1.791639568210585639E+04  4.47541710314436E+35  1.00837822321169E+06
1.791667059925786816E+04  4.46107474397942E+35  1.00837914989828E+06
1.791717835593903146E+04  4.42502302080202E+35  1.00837910775662E+06
1.791766387839488380E+04  4.39222922510063E+35  1.00837768510738E+06
1.791816296257017166E+04  4.36513257678214E+35  1.00837522002384E+06
1.791869634439130823E+04  4.34504687974656E+35  1.00837187610706E+06
1.791928451357925587E+04  4.33252871194497E+35  1.00836770403250E+06
1.791994511064399921E+04  4.32789503842768E+35  1.00836270124709E+06
1.792071274912153967E+04  4.33138936327988E+35  1.00835673169107E+06
1.792162263733709187E+04  4.34345201404614E+35  1.00834965555108E+06
1.792273789449160904E+04  4.36502687418688E+35  1.00834117872539E+06
1.792381874201762912E+04  4.38983988447894E+35  1.00833325936577E+06
1.792491797938031596E+04  4.41722434812117E+35  1.00832556550246E+06
1.792604648415391785E+04  4.44650716674805E+35  1.00831805229559E+06
1.792722403657131872E+04  4.47764896606467E+35  1.00831061564868E+06
1.792848072838092412E+04  4.51127880782711E+35  1.00830308773661E+06
1.792986760639081331E+04  4.54848943297730E+35  1.00829527699016E+06
1.793143794602528942E+04  4.59068473373226E+35  1.00828699851818E+06
1.793331946355388936E+04  4.64155650305228E+35  1.00827779186428E+06
1.793578648864473871E+04  4.70957189750431E+35  1.00826676655634E+06
1.793954542414284879E+04  4.81932408180418E+35  1.00825195288587E+06
1.794379649439586865E+04  4.95855337363163E+35  1.00823762089917E+06
1.794852802777568650E+04  5.14327741228361E+35  1.00822436108382E+06
1.795383736194671292E+04  5.41601758728942E+35  1.00821285846425E+06
1.795443958569562892E+04  5.42034816122746E+35  1.00840718745032E+06
1.795471426111948676E+04  5.40592497684648E+35  1.00840916287454E+06
1.795512135683851375E+04  5.37753289166374E+35  1.00841057691409E+06
1.795550976159975835E+04  5.35294453469278E+35  1.00841068506058E+06
1.795590487298032531E+04  5.33476530373865E+35  1.00840984995059E+06
1.795632284473482650E+04  5.32468961159603E+35  1.00840825007044E+06
1.795677812016679309E+04  5.32402406187595E+35  1.00840595365757E+06
1.795729075876132265E+04  5.33429446905073E+35  1.00840294995707E+06
1.795788105270737651E+04  5.35751792399413E+35  1.00839919336386E+06
1.795857969216448691E+04  5.39674534381065E+35  1.00839459027364E+06
1.795933768599629184E+04  5.44958306895285E+35  1.00838956298168E+06
1.796008941198843604E+04  5.50982197181399E+35  1.00838470985622E+06
1.796083756155228548E+04  5.57614040792728E+35  1.00838007693605E+06
1.796160119008080437E+04  5.64971001407270E+35  1.00837560152502E+06
1.796239611746534501E+04  5.73242696139368E+35  1.00837125194454E+06
1.796324159010435324E+04  5.82768343034453E+35  1.00836700423384E+06
1.796416943910066766E+04  5.94186850668297E+35  1.00836283856297E+06
1.796519650521031144E+04  6.08310082500650E+35  1.00835887983461E+06
1.796645319813453898E+04  6.28534268533599E+35  1.00835517244124E+06
1.796810289425725932E+04  6.63036092900828E+35  1.00835279721367E+06
1.796835716611305543E+04  6.68761027938544E+35  1.00835254739028E+06
1.796886316710609026E+04  6.80944836396513E+35  1.00835236926218E+06
1.796987010908223237E+04  7.10825162428095E+35  1.00835348396019E+06
1.797159715372492792E+04  8.04924643426457E+35  1.00836622025976E+06
1.797225397789230919E+04  8.53287231850739E+35  1.00837507751790E+06
1.797283088453498567E+04  9.16076663967225E+35  1.00838953943790E+06
1.797315008485932049E+04  9.64748850962223E+35  1.00840220904081E+06
1.797323451979823949E+04  9.79245632916515E+35  1.00840594889022E+06
1.797329565057647415E+04  9.90701006183553E+35  1.00840892292992E+06
1.797335299258658415E+04  1.00258095232134E+36  1.00841199385542E+06
1.797341029567794249E+04  1.01572214941521E+36  1.00841544292190E+06
1.797341797018803118E+04  1.01770433855907E+36  1.00841590798813E+06
1.797343324246310294E+04  1.02132687308841E+36  1.00841687482648E+06
1.797346363429049961E+04  1.02897354621497E+36  1.00841893322551E+06
1.797352411402701546E+04  1.04609401657735E+36  1.00842382863135E+06
1.797357452745713817E+04  1.06171032988024E+36  1.00842861020787E+06
1.797361719531771814E+04  1.07562957422714E+36  1.00843339118847E+06
1.797365343024981485E+04  1.08824501336521E+36  1.00843816534485E+06
1.797368676374350616E+04  1.10059235350049E+36  1.00844345749556E+06
1.797371379642275497E+04  1.11091338341016E+36  1.00844848341148E+06
1.797373663984708037E+04  1.12024691737421E+36  1.00845336001532E+06
1.797374917068324430E+04  1.12552303147388E+36  1.00845618626192E+06
1.797376958433234904E+04  1.13386395352232E+36  1.00846160082856E+06
1.797378761287349698E+04  1.14177065560167E+36  1.00846696336605E+06
1.797380517195398352E+04  1.14949837828492E+36  1.00847283022960E+06
1.797382340436323648E+04  1.15772307696387E+36  1.00847982158390E+06
1.797383958020186765E+04  1.17010967209722E+36  1.00848760843235E+06
1.797385517144376718E+04  1.20642064067050E+36  1.00849632390759E+06
1.797386912537249373E+04  1.31328766897536E+36  1.00850437789875E+06
1.797388088084858828E+04  1.87784308334737E+36  1.00851136869780E+06
1.797389193598500060E+04  2.72505391372954E+36  1.00851787876776E+06
1.797390277528596562E+04  3.59903801818162E+36  1.00852424378346E+06
1.797391323418177490E+04  6.34237940460848E+36  1.00853056673479E+06
1.797392398872076228E+04  6.24040509230565E+36  1.00853694119712E+06
1.797393485735401555E+04  6.44837882743792E+36  1.00854326164635E+06
1.797394676631893890E+04  6.74572844180575E+36  1.00855006860891E+06
1.797395937800006868E+04  7.18606803341065E+36  1.00855717081550E+06
1.797397312248805611E+04  7.56131052553005E+36  1.00856477912616E+06
1.797398826302391899E+04  9.50062650170868E+36  1.00857340800435E+06
1.797400323195680903E+04  9.38282820106911E+36  1.00858174510380E+06
1.797402285161170585E+04  9.48752551304996E+36  1.00859248797027E+06
1.797404497444431399E+04  9.65040372628035E+36  1.00860441690787E+06
1.797407054291843451E+04  9.68603671778847E+36  1.00861794981200E+06
1.797410034531663769E+04  9.67602701217771E+36  1.00863350776256E+06
1.797413144319863204E+04  9.72432057651279E+36  1.00864978094151E+06
1.797416337220770583E+04  9.64383858810465E+36  1.00866642187518E+06
1.797419599534200461E+04  9.53675880166020E+36  1.00868342153417E+06
1.797422916456594976E+04  9.41981945888275E+36  1.00870074773659E+06
1.797426101549830491E+04  9.29306941400271E+36  1.00871743808019E+06
1.797429154722370731E+04  9.17740786818610E+36  1.00873349643729E+06
1.797432030373694943E+04  9.07578430823117E+36  1.00874866610188E+06
1.797434727827601091E+04  9.00902171495866E+36  1.00876296093852E+06
1.797437300524854072E+04  9.06530479606165E+36  1.00877669468606E+06
1.797439793085581550E+04  9.45245249039889E+36  1.00879012656275E+06
1.797442258682120882E+04  9.77783775667768E+36  1.00880352660670E+06
1.797444731054320800E+04  1.03381738330502E+37  1.00881703770430E+06
1.797447268686783354E+04  1.07212456659117E+37  1.00883097994056E+06
1.797449910548675325E+04  1.09816847546920E+37  1.00884561113993E+06
1.797452562806944843E+04  1.14543344883021E+37  1.00886036539265E+06
1.797455149530409108E+04  1.19024861969001E+37  1.00887482164355E+06
1.797457813120121500E+04  1.22953709309180E+37  1.00888984559685E+06
1.797460496649978813E+04  1.26586727561024E+37  1.00890504789860E+06
1.797463190875677537E+04  1.30672261345788E+37  1.00892038261215E+06
1.797465887870158986E+04  1.35048134068415E+37  1.00893580419250E+06
1.797468642767803613E+04  1.39772123396105E+37  1.00895158699153E+06
1.797471761121361487E+04  1.45334613753164E+37  1.00896951296990E+06
1.797474947526324831E+04  1.51257345036155E+37  1.00898785864410E+06
1.797478179450961034E+04  1.57459948285883E+37  1.00900647941036E+06
1.797481508470634071E+04  1.64044108261293E+37  1.00902566638022E+06
1.797485084872382868E+04  1.71228700540345E+37  1.00904624266672E+06
1.797489394479452312E+04  1.80096094896312E+37  1.00907100168804E+06
1.797493899614079419E+04  1.89702957869844E+37  1.00909680025830E+06
1.797498651986253390E+04  2.00227898764474E+37  1.00912391246579E+06
1.797503836178625352E+04  2.12169457574821E+37  1.00915334210689E+06
1.797509671395034093E+04  2.26117217050174E+37  1.00918622445259E+06
1.797515922143200441E+04  2.41500542186615E+37  1.00922106202283E+06
1.797522545028009699E+04  2.58108106717622E+37  1.00925741935458E+06
1.797529800388280273E+04  2.76387760301985E+37  1.00929642725092E+06
1.797537766096648920E+04  2.96265050808140E+37  1.00933803532877E+06
1.797546569261650075E+04  3.17691530603599E+37  1.00938225146958E+06
1.797556198911713363E+04  3.40189409946179E+37  1.00942819656265E+06
1.797566867641167119E+04  3.63708127943918E+37  1.00947585538231E+06
1.797578511047078791E+04  3.87517748397748E+37  1.00952381760898E+06
1.797591144596610320E+04  4.11086684164639E+37  1.00957111489191E+06
1.797603389640105524E+04  4.31921942861499E+37  1.00961260455816E+06
1.797614684967234643E+04  4.49469980743378E+37  1.00964739238136E+06
1.797625292052193981E+04  4.64528265674699E+37  1.00967724061901E+06
1.797635593820720533E+04  4.77918803446849E+37  1.00970378636459E+06
1.797650377388770357E+04  4.94668501901941E+37  1.00973758602453E+06
1.797663450785326495E+04  5.08694452857416E+37  1.00976451076139E+06
1.797675197325269983E+04  5.20415484801510E+37  1.00978677780547E+06
1.797685721042352452E+04  5.30392591133534E+37  1.00980543381871E+06
1.797695213157423495E+04  5.39066274605057E+37  1.00982138206441E+06
1.797703953013713908E+04  5.46835513698888E+37  1.00983545127957E+06
1.797712640475783337E+04  5.54373434488992E+37  1.00984891349153E+06
1.797726162293796733E+04  5.65443387246253E+37  1.00986889676980E+06
1.797738051499829089E+04  5.75811044664766E+37  1.00988595240215E+06
1.797748544939563362E+04  5.85010738651580E+37  1.00990082310646E+06
1.797757870832302433E+04  5.93311209114282E+37  1.00991399768147E+06
1.797766218172165100E+04  6.00844296124779E+37  1.00992578714790E+06
1.797773795949919804E+04  6.07787195580896E+37  1.00993652489470E+06
1.797781076858635060E+04  6.14516626946386E+37  1.00994687681205E+06
1.797790533795625379E+04  6.23151995234904E+37  1.00996038015911E+06
1.797802624318797461E+04  6.34483369879748E+37  1.00997773350864E+06
1.797813231702168559E+04  6.45078055593738E+37  1.00999305704583E+06
1.797822618554244764E+04  6.54627506477909E+37  1.01000680741971E+06
1.797830991087473012E+04  6.63272890170596E+37  1.01001920701293E+06
1.797838475795002159E+04  6.71092639346241E+37  1.01003038281716E+06
1.797845274941155731E+04  6.78282396162510E+37  1.01004060427481E+06
1.797851778106023630E+04  6.85177376369738E+37  1.01005042744811E+06
1.797859408634518695E+04  6.93152717703261E+37  1.01006197656049E+06
1.797871399491787815E+04  7.05412632070820E+37  1.01008008945972E+06
1.797881957727147164E+04  7.16932151116875E+37  1.01009591959328E+06
1.797891378013364738E+04  7.27181964905438E+37  1.01011002432655E+06
1.797899796281992167E+04  7.36319180241453E+37  1.01012257680779E+06
1.797907342872184745E+04  7.44483548864849E+37  1.01013376173472E+06
1.797914144350835340E+04  7.51803089173958E+37  1.01014376748960E+06
1.797920444649534693E+04  7.58518777411767E+37  1.01015295521261E+06
1.797926739019447632E+04  7.65103150523906E+37  1.01016203067368E+06
1.797935439281316576E+04  7.73712285958247E+37  1.01017430593784E+06
1.797947249949662000E+04  7.85053726019937E+37  1.01019034219611E+06
1.797957757904670871E+04  7.95415406878223E+37  1.01020405104975E+06
1.797967222729415880E+04  8.04451586189232E+37  1.01021600776463E+06
1.797975752032600576E+04  8.12360086386061E+37  1.01022642891893E+06
1.797983456359603588E+04  8.19299407313376E+37  1.01023548503726E+06
1.797990431735974562E+04  8.25418146871602E+37  1.01024308902547E+06
1.797996907229917269E+04  8.30933186826107E+37  1.01024999288241E+06
1.798003298555388756E+04  8.36218728593716E+37  1.01025645041967E+06
1.798011221316456067E+04  8.42261461208241E+37  1.01026403802359E+06
1.798022868879782618E+04  8.50228923721650E+37  1.01027417397209E+06
1.798040354168216072E+04  8.60539319293798E+37  1.01028695679385E+06
1.798059190843851684E+04  8.70702806734085E+37  1.01029806115469E+06
1.798080086562147699E+04  8.79833107031769E+37  1.01030710110667E+06
1.798103341189161438E+04  8.87496720858807E+37  1.01031319641735E+06
1.798129658305407793E+04  8.93070977830033E+37  1.01031523811457E+06
1.798160254458384588E+04  8.95477720909726E+37  1.01031132226430E+06
1.798196985560375106E+04  8.93074540932780E+37  1.01029849317912E+06
1.798236998636233693E+04  8.85612277170508E+37  1.01027622445964E+06
1.798279643145765658E+04  8.72635155256564E+37  1.01024480780021E+06
1.798325305418291464E+04  8.54084997591800E+37  1.01020432370681E+06
1.798374377989756977E+04  8.30255779155636E+37  1.01015536242504E+06
1.798427338061180126E+04  8.01790012305943E+37  1.01009887395323E+06
1.798484870170163049E+04  7.69537964930851E+37  1.01003613132386E+06
1.798547475124182165E+04  7.34230357246522E+37  1.00996846771038E+06
1.798616695594543125E+04  6.96650510934156E+37  1.00989681548498E+06
1.798616696357764886E+04  7.13982296094831E+37  1.01065675006287E+06
1.798616696612412125E+04  7.15146897679565E+37  1.01068962032043E+06
1.798616697119159653E+04  7.14840967142011E+37  1.01068670219668E+06
1.798616697922677122E+04  7.14354972095538E+37  1.01067839648690E+06
1.798616698839474338E+04  7.14397190651051E+37  1.01067827895678E+06
1.798616699922840417E+04  7.14413915241601E+37  1.01067977303826E+06
1.798616701218425442E+04  7.14407805797601E+37  1.01068117174135E+06
1.798616702772201097E+04  7.14404789918197E+37  1.01068264909122E+06
1.798616704659453171E+04  7.14401765702471E+37  1.01068432166680E+06
1.798616706970635641E+04  7.14397882865156E+37  1.01068619960082E+06
1.798616709842280761E+04  7.14393074817688E+37  1.01068829097516E+06
1.798616713478423480E+04  7.14387039206930E+37  1.01069059978496E+06
1.798616717957518995E+04  7.14379706755821E+37  1.01069300097553E+06
1.798616722596860927E+04  7.14372282174022E+37  1.01069506025995E+06
1.798616727511234421E+04  7.14364511438858E+37  1.01069687842909E+06
1.798616732684937961E+04  7.14356441787798E+37  1.01069843411835E+06
1.798616738298985729E+04  7.14347791078913E+37  1.01069980080744E+06
